Date;Type;AACBU;AACG;AADI;AAL;AAME;AAOI;AAON;AAPG;AAPL;AARD
2020-04-03;Close;;0,949999988079071;7,949999809265137;9,390000343322754;2,036505460739136;7,449999809265137;29,14706039428711;;58,58514404296875;
2020-04-03;Open;;0,949999988079071;7,650000095367432;10,34000015258789;2,0268078244959926;7,690000057220459;30,957798322232456;;58,92246773803886;
2020-04-06;Close;;0,949999988079071;8,114999771118164;9,5;2,143179655075073;7,920000076293945;31,301773071289062;;63,695945739746094;
2020-04-06;Open;;0,949999988079071;8,369999885559082;9,720000267028809;2,036505426959999;7,78000020980835;30,28282808111892;;60,888148447467294;
2020-04-07;Close;;0,8999999761581421;8,25;10,220000267028809;2,12378454208374;7,940000057220459;30,471040725708008;;62,95820999145508;
2020-04-07;Open;;0,949999988079071;8,130000114440918;11,06999969482422;2,1334821788928484;8,109999656677246;31,8015141655492;;65,71746898385814;
2020-04-08;Close;;0,8799999952316284;8,1899995803833;11,329999923706056;2,075296401977539;8,010000228881836;31,833965301513672;;64,56961059570312;
2020-04-08;Open;;0,8999999761581421;8,369999885559082;10,90999984741211;1,8716456778596156;8,050000190734863;30,8928995951402;;63,76148528714011;
2020-04-09;Close;;0,8500000238418579;8,25;12,510000228881836;2,0074126720428467;7,760000228881836;31,094087600708008;;65,03555297851562;
2020-04-09;Open;;0,8799999952316284;8,25;12,640000343322754;2,0849939978368486;8,130000114440918;32,11952208733853;;65,20786042767898;
2020-04-13;Close;;0,8199999928474426;8,460000038146973;11,5600004196167;2,0074126720428467;7,989999771118164;30,996734619140625;;66,3120346069336;
2020-04-13;Open;;0,8199999928474426;7,965000152587891;12,899999618530272;2,0074126720428467;7,730000019073486;30,886403428519294;;65,1131997931994;
2020-04-14;Close;;0,8199999928474426;8,550000190734863;11,949999809265137;1,978319525718689;8,1899995803833;30,789060592651367;;69,6610336303711;
2020-04-14;Open;;0,8299999833106995;8,25;12,220000267028809;1,9007384403837984;8,079999923706055;31,4640309155569;;67,95014891473087;
2020-04-15;Close;;0,8600000143051147;7,875;12,289999961853027;1,8813432455062864;8,720000267028809;30,25686836242676;;69,02517700195312;
2020-04-15;Open;;0,8199999928474426;8,399999618530273;12,520000457763672;1,9395290618720773;8,0;30,17898717946279;;68,53253899378625;
2020-04-16;Close;;0,8500000238418579;9,0;11,06999969482422;1,9298315048217771;8,59000015258789;29,54295539855957;;69,57365417480469;
2020-04-16;Open;;0,8700000047683716;8,25;11,90999984741211;1,7746692058887796;8,800000190734863;30,47103992232108;;69,74110330393147;
2020-04-17;Close;;0,8399999737739563;8,654999732971191;11,56999969482422;1,871645450592041;8,4399995803833;31,055150985717773;;68,62963104248047;
2020-04-17;Open;;0,8299999833106995;9,0;11,869999885559082;1,929831381218263;8,779999732971191;30,19845797218441;;69,08829799292641;
2020-04-20;Close;;0,8299999833106995;10,199999809265137;11,0600004196167;1,7940646409988403;8,369999885559082;30,101104736328125;;67,20509338378906;
2020-04-20;Open;;0,8299999833106995;9,449999809265137;11,149999618530272;1,8910411299510668;8,300000190734863;30,827997603727955;;67,45263070247596;
2020-04-21;Close;;0,7699999809265137;10,739999771118164;11,0;1,6195068359375;8,279999732971191;29,075666427612305;;65,12775421142578;
2020-04-21;Open;;0,7799999713897705;10,5;10,800000190734863;1,7940645281972;8,149999618530273;29,114607943406515;;67,04734575925282;
2020-04-22;Close;;0,7599999904632568;10,800000190734863;10,270000457763672;1,7358784675598145;8,420000076293945;29,58189392089844;;67,00369262695312;
2020-04-22;Open;;0,7699999809265137;10,800000190734863;11,09000015258789;1,8522502155060276;8,449999809265137;29,66626472628629;;66,39941670732112;
2020-04-23;Close;;0,7400000095367432;9,75;10,25;1,7358784675598145;8,760000228881836;31,133028030395508;;66,74402618408203;
2020-04-23;Open;;0,7799999713897705;11,15999984741211;10,359999656677246;1,7358784675598145;8,489999771118164;29,620833867921014;;66,94787571984011;
2020-04-24;Close;;0,75;11,100000381469728;10,3100004196167;1,580716252326965;9,09000015258789;30,93832778930664;;68,67088317871094;
2020-04-24;Open;;0,8100000023841858;10,5;10,399999618530272;1,8425526690306733;8,649999618530273;31,152500562211703;;67,27062788736906;
2020-04-27;Close;;0,6700000166893005;12,164999961853027;10,020000457763672;1,580716252326965;9,770000457763672;31,18494987487793;;68,71941375732422;
2020-04-27;Open;;0,75;11,100000381469728;10,529999732971191;1,5516233428276525;9,119999885559082;30,75660248203584;;68,38693731564892;
2020-04-28;Close;;0,75;11,279999732971191;11,260000228881836;1,5613210201263428;9,760000228881836;31,36018180847168;;67,60553741455078;
2020-04-28;Open;;0,6899999976158142;12,75;10,289999961853027;1,5322281098668022;9,920000076293944;31,710648012830795;;69,1829514944405;
2020-04-29;Close;;0,7200000286102295;10,800000190734863;12,630000114440918;1,6970881223678589;10,979999542236328;31,496484756469727;;69,82603454589844;
2020-04-29;Open;;0,7400000095367432;11,399999618530272;12,100000381469728;1,5613210864510243;10,0;31,93132192359589;;69,0979975124322;
2020-04-30;Close;;0,7200000286102295;10,050000190734863;12,010000228881836;1,726180911064148;10,720000267028809;30,91885757446289;;71,29907989501953;
2020-04-30;Open;;0,7599999904632568;10,800000190734863;11,920000076293944;1,726180911064148;11,005000114440918;31,074619931466028;;70,36719351970498;
2020-05-01;Close;;0,7400000095367432;9,164999961853027;10,640000343322754;1,726180911064148;10,109999656677246;29,4715576171875;;70,15121459960938;
2020-05-01;Open;;0,800000011920929;9,75;11,40999984741211;1,5710186118551654;10,380000114440918;30,243881474727484;;69,46685809785768;
2020-05-04;Close;;0,7099999785423279;9,600000381469728;9,81999969482422;1,716483235359192;10,420000076293944;29,4715576171875;;71,14379119873047;
2020-05-04;Open;;0,7400000095367432;9,015000343322754;9,40999984741211;1,745576144120039;10,010000228881836;28,978310249339888;;70,17550415897956;
2020-05-05;Close;;0,7200000286102295;9,300000190734863;9,510000228881836;1,74557626247406;10,34000015258789;29,9388484954834;;72,21157836914062;
2020-05-05;Open;;0,699999988079071;9,585000038146973;10,260000228881836;1,6001115932020469;10,619999885559082;30,04269191696369;;71,60488073705282;
2020-05-06;Close;;0,75;9,46500015258789;9,25;1,7358784675598145;10,779999732971191;30,451570510864254;;72,95659637451172;
2020-05-06;Open;;0,699999988079071;9,300000190734863;9,579999923706056;1,7455761035882538;10,359999656677246;30,10759391310663;;72,91533768168664;
2020-05-07;Close;;0,800000011920929;9,645000457763672;9,539999961853027;1,7358784675598145;12,199999809265137;31,52892303466797;;73,71133422851562;
2020-05-07;Open;;0,800000011920929;9,585000038146973;9,300000190734863;1,7358784675598145;11,0;32,52190936365037;;73,58514378532654;
2020-05-08;Close;;0,75;9,449999809265137;10,140000343322754;1,7358784675598145;10,1899995803833;31,762571334838867;;75,46578979492188;
2020-05-08;Open;;0,800000011920929;9,75;9,779999732971191;1,6679950153607388;10,789999961853027;31,846942147512745;;74,37321360469922;
2020-05-11;Close;;0,7599999904632568;9,164999961853027;10,100000381469728;1,716483235359192;9,710000038146973;31,438060760498047;;76,65324401855469;
2020-05-11;Open;;0,7900000214576721;8,550000190734863;9,920000076293944;1,745576144120039;10,020000457763672;31,386143693144607;;74,97179206318708;
2020-05-12;Close;;0,7099999785423279;9,345000267028809;9,649999618530272;1,8231574296951292;9,279999732971191;30,853954315185547;;75,77725219726562;
2020-05-12;Open;;0,7200000286102295;9,225000381469728;10,010000228881836;1,8134597930162948;9,770000457763672;31,5354159899096;;77,33946490194451;
2020-05-13;Close;;0,7599999904632568;11,699999809265137;9,109999656677246;1,8231574296951292;8,699999809265137;30,185474395751957;;74,8623046875;
2020-05-13;Open;;0,699999988079071;15,0;9,520000457763672;1,7455762206595045;9,210000038146973;30,66574258064028;;75,95731647939719;
2020-05-14;Close;;0,7200000286102295;10,920000076293944;9,149999618530272;1,813459873199463;8,5;29,815540313720703;;75,32220458984375;
2020-05-14;Open;;0,7599999904632568;11,25;8,770000457763672;1,823157510307084;8,5;29,67924871389155;;74,09822517948626;
2020-05-15;Close;;0,7099999785423279;10,949999809265137;9,039999961853027;1,813459873199463;8,149999618530273;30,9902458190918;;74,87689208984375;
2020-05-15;Open;;0,8199999928474426;10,800000190734863;8,850000381469727;1,813459873199463;8,3100004196167;30,86044571780033;;73,085943325568;
2020-05-18;Close;;0,7200000286102295;11,399999618530272;9,869999885559082;1,871645450592041;8,350000381469727;33,144962310791016;;76,64108276367188;
2020-05-18;Open;;0,7099999785423279;11,05500030517578;9,619999885559082;1,7261807974338927;8,449999809265137;32,04164652424196;;76,20551679383226;
2020-05-19;Close;;0,7599999904632568;11,550000190734863;9,640000343322754;1,74557626247406;8,4399995803833;32,39860153198242;;76,19823455810547;
2020-05-19;Open;;0,800000011920929;10,949999809265137;10,140000343322754;1,891041047351024;8,369999885559082;33,1449633262397;;76,65813571214994;
2020-05-20;Close;;0,7900000214576721;11,670000076293944;9,869999885559082;1,8425527811050413;8,609999656677246;32,66469955444336;;77,68013763427734;
2020-05-20;Open;;0,7200000286102295;11,25;9,90999984741211;1,755273931693369;8,59000015258789;32,88536199327931;;77,05962650901947;
2020-05-21;Close;;0,8999999761581421;12,0;9,890000343322754;1,7552738189697266;8,65999984741211;33,612247467041016;;77,10099029541016;
2020-05-21;Open;;0,959999978542328;11,550000190734863;9,869999885559082;1,8328550263095005;8,640000343322754;32,4764781298821;;77,54142773114201;
2020-05-22;Close;;0,8299999833106995;11,699999809265137;9,699999809265137;1,891041040420532;8,609999656677246;33,553829193115234;;77,59739685058594;
2020-05-22;Open;;0,8999999761581421;12,149999618530272;10,020000457763672;1,910436314171725;8,680000305175781;33,703100010174374;;76,83818252513326;
2020-05-26;Close;;0,8999999761581421;11,850000381469728;11,140000343322754;1,891041040420532;8,960000038146973;35,552791595458984;;77,07181549072266;
2020-05-26;Open;;0,8799999952316284;11,850000381469728;10,270000457763672;1,891041040420532;8,819999694824219;34,287222007010534;;78,7191975702139;
2020-05-27;Close;;0,8999999761581421;11,729999542236328;11,979999542236328;1,891041040420532;9,050000190734863;35,68259048461914;;77,40758514404297;
2020-05-27;Open;;0,8899999856948853;12,0;12,43000030517578;1,891041040420532;9,0600004196167;35,75398202519902;;76,9282205155957;
2020-05-28;Close;;0,9399999976158142;16,950000762939453;10,979999542236328;1,8037621974945068;8,899999618530273;35,18935012817383;;77,44164276123047;
2020-05-28;Open;;0,9200000166893004;15,75;11,779999732971191;1,8910410452004367;9,0;35,82537888365968;;77,08150299033991;
2020-05-29;Close;;0,8999999761581421;16,799999237060547;10,5;1,716483235359192;8,829999923706055;35,15688705444336;;77,36622619628906;
2020-05-29;Open;;0,949999988079071;15,0;10,479999542236328;1,8037620772466767;8,819999694824219;34,8843002200832;;77,6849956705814;
2020-06-01;Close;;0,9100000262260436;16,5;11,109999656677246;1,774669170379639;9,149999618530272;35,2217903137207;;78,31765747070312;
2020-06-01;Open;;0,8999999761581421;17,25;10,789999961853027;1,774669170379639;8,819999694824219;35,15689027212357;;77,31997883918663;
2020-06-02;Close;;0,8799999952316284;16,649999618530273;11,220000267028809;1,813459873199463;9,050000190734863;35,339019775390625;;78,68024444580078;
2020-06-02;Open;;0,8700000047683716;16,649999618530273;11,399999618530272;1,823157510307084;9,1899995803833;35,436715581826;;78,05000523231972;
2020-06-03;Close;;0,9100000262260436;17,700000762939453;11,850000381469728;1,6776927709579468;9,539999961853027;36,0684700012207;;79,11338806152344;
2020-06-03;Open;;0,8399999737739563;17,549999237060547;11,5600004196167;1,755273864714648;9,109999656677246;35,64513386336954;;79,00145559647322;
2020-06-04;Close;;0,8600000143051147;17,399999618530273;16,719999313354492;1,7552738189697266;9,8100004196167;36,50484085083008;;78,43204498291016;
2020-06-04;Open;;0,8799999952316284;18,0;12,850000381469728;1,6776927272348985;9,449999809265137;35,6255970324834;;78,93575218035002;
2020-06-05;Close;;0,8600000143051147;17,25;18,59000015258789;1,74557626247406;9,979999542236328;38,01583862304688;;80,66585540771484;
2020-06-05;Open;;0,8700000047683716;17,399999618530273;21,25;1,842552747190386;10,0;37,16915872730366;;78,68266919586698;
2020-06-08;Close;;0,8899999856948853;18,75;20,309999465942383;1,7940646409988403;10,239999771118164;37,657623291015625;;81,1427993774414;
2020-06-08;Open;;0,8999999761581421;17,25;19,86000061035156;1,7746693663293864;10,0600004196167;38,07444890229369;;80,36169309987528;
2020-06-09;Close;;0,9200000166893004;18,600000381469727;18,549999237060547;1,8425527811050413;9,69499969482422;37,312442779541016;;83,70512390136719;
2020-06-09;Open;;0,9300000071525574;19,200000762939453;18,450000762939453;1,8037622327464995;10,06999969482422;37,24080040651756;;80,82159908143493;
2020-06-10;Close;;1,0;18,299999237060547;17,020000457763672;1,8619478940963743;9,390000343322754;36,700225830078125;;85,8586654663086;
2020-06-10;Open;;0,9300000071525574;18,75;17,690000534057617;1,8619478940963743;9,729999542236328;37,56644479859623;;84,65658514258793;
2020-06-11;Close;;1,1200000047683716;17,549999237060547;14,380000114440918;1,813459873199463;8,649999618530273;33,79547500610352;;81,73653411865234;
2020-06-11;Open;;1,309999942779541;16,950000762939453;14,609999656677246;1,852250421629948;9,0;35,78191112883068;;84,99966970000351;
2020-06-12;Close;;1,1399999856948853;18,899999618530277;16,739999771118164;1,8231574296951292;8,8100004196167;33,841064453125;;82,44221496582031;
2020-06-12;Open;;1,2000000476837158;17,549999237060547;16,81999969482422;1,8231574296951292;9,020000457763672;35,1045700115473;;83,88276702365586;
2020-06-15;Close;;1,2899999618530271;19,649999618530277;16,700000762939453;1,8231574296951292;9,029999732971191;34,32952880859375;;83,46180725097656;
2020-06-15;Open;;1,1399999856948853;19,049999237060547;15,270000457763672;1,7746692463009563;8,5600004196167;32,805511106281095;;81,09171712965171;
2020-06-16;Close;;1,1200000047683716;19,799999237060547;17,030000686645508;1,7552738189697266;9,1899995803833;35,032928466796875;;85,67371368408203;
2020-06-16;Open;;1,3300000429153442;20,25;18,36000061035156;1,7746692075083792;9,300000190734863;35,430214961747865;;85,52284659086101;
2020-06-17;Close;;1,1200000047683716;18,899999618530277;16,979999542236328;2,6862478256225586;10,18000030517578;34,603065490722656;;85,55448150634766;
2020-06-17;Open;;1,2599999904632568;19,5;16,760000228881836;1,813459740545925;9,399999618530272;35,332513945331485;;86,42075685110076;
2020-06-18;Close;;1,0;18,600000381469727;16,489999771118164;1,7940646409988403;9,899999618530272;34,765892028808594;;85,58854675292969;
2020-06-18;Open;;1,0800000429153442;18,899999618530277;16,3700008392334;1,920134041955248;10,09000015258789;34,65517133377447;;85,51067747543081;
2020-06-19;Close;;0,949999988079071;18,75;16,0;1,9007385969161987;9,800000190734863;34,765892028808594;;85,09944152832031;
2020-06-19;Open;;0,959999978542328;18,75;16,889999389648438;2,0849939209705;9,979999542236328;35,08502551916714;;86,2966575684398;
2020-06-22;Close;;1,1399999856948853;17,850000381469727;14,920000076293944;1,7940646409988403;9,9399995803833;35,20225143432617;;87,32598114013672;
2020-06-22;Open;;1,0;19,049999237060547;14,899999618530272;1,8134599156682945;9,760000228881836;34,5183956560919;;85,49366152486377;
2020-06-23;Close;;1,1699999570846558;18,600000381469727;14,0;1,6970881223678589;9,800000190734863;35,30646133422852;;89,1899185180664;
2020-06-23;Open;;1,190000057220459;18,299999237060547;13,760000228881836;1,8231575211195588;10,010000228881836;35,61256994053319;;88,5742789095001;
2020-06-24;Close;;1,25;18,299999237060547;13,039999961853027;1,629204511642456;9,34000015258789;34,368595123291016;;87,61554718017578;
2020-06-24;Open;;1,1399999856948853;20,100000381469727;13,59000015258789;1,7067857229035068;9,6899995803833;34,94824443104834;;88,81762744432615;
2020-06-25;Close;;1,2300000190734863;19,200000762939453;13,170000076293944;1,8231574296951292;9,380000114440918;34,57701873779297;;88,77867889404297;
2020-06-25;Open;;1,2200000286102295;18,75;12,529999732971191;1,6776927639076622;9,31999969482422;34,179732308651126;;87,77127201576967;
2020-06-26;Close;;1,149999976158142;18,600000381469727;12,380000114440918;1,6195068359375;9,3100004196167;33,03996658325195;;86,05088806152344;
2020-06-26;Open;;1,1200000047683716;19,049999237060547;13,199999809265137;1,7843668914722108;9,350000381469728;34,41418868589321;;88,67404914924855;
2020-06-29;Close;;1,1699999570846558;18,899999618530277;13,31999969482422;1,6001116037368774;9,40999984741211;34,95476150512695;;88,03408813476562;
2020-06-29;Open;;1,149999976158142;19,200000762939453;12,56999969482422;1,697088089091678;9,390000343322754;33,54146100725491;;85,95843257929042;
2020-06-30;Close;;1,2599999904632568;18,75;13,06999969482422;1,6098092794418335;10,869999885559082;35,35857391357422;;88,76895141601562;
2020-06-30;Open;;1,159999966621399;19,049999237060547;13,100000381469728;1,648599943879979;9,350000381469728;34,75287456397351;;87,62040543722048;
2020-07-01;Close;;1,309999942779541;19,200000762939453;12,8100004196167;1,6001116037368774;10,1899995803833;34,316505432128906;;88,60102844238281;
2020-07-01;Open;;1,25;19,049999237060547;13,479999542236328;1,5904139667618926;10,670000076293944;35,37159809657502;;88,84680007065832;
2020-07-02;Close;;1,309999942779541;18,899999618530277;12,5;1,6485997438430786;10,789999961853027;34,99384689331055;;88,60102844238281;
2020-07-02;Open;;1,2999999523162842;19,049999237060547;13,350000381469728;1,571018539985248;10,479999542236328;34,82451241473683;;89,5111097319661;
2020-07-06;Close;;1,3600000143051147;19,200000762939453;12,800000190734863;1,5710186958312988;11,579999923706056;35,553955078125;;90,97115325927734;
2020-07-06;Open;;1,2999999523162842;19,049999237060547;12,800000190734863;1,6001116068121677;11,050000190734863;35,534415912301114;;90,03430829585879;
2020-07-07;Close;;1,3700000047683716;19,350000381469727;11,90999984741211;1,629204511642456;11,149999618530272;35,957759857177734;;90,68887329101562;
2020-07-07;Open;;1,3600000143051147;18,899999618530277;12,510000228881836;1,5710186899003815;11,470000267028809;35,43021350069248;;91,35074735374832;
2020-07-08;Close;;1,4800000190734863;19,649999618530277;11,989999771118164;1,6001116037368774;11,289999961853027;35,34553909301758;;92,80104064941406;
2020-07-08;Open;;1,3700000047683716;19,350000381469727;11,600000381469728;1,5710186928119227;11,18000030517578;35,957752569040096;;91,6695298380442;
2020-07-09;Close;;1,4900000095367432;19,799999237060547;11,18000030517578;1,580716252326965;12,0;34,804969787597656;;93,20011138916016;
2020-07-09;Open;;1,5;19,649999618530277;11,9399995803833;1,580716252326965;11,289999961853027;35,202256206316164;;93,69651141665872;
2020-07-10;Close;;1,440000057220459;18,899999618530277;11,9399995803833;1,629204511642456;11,510000228881836;35,286922454833984;;93,3631591796875;
2020-07-10;Open;;1,4900000095367432;19,5;11,0;1,5904139638144064;12,0;34,8245079831988;;92,79375380347602;
2020-07-13;Close;;1,4600000381469729;18,0;11,630000114440918;1,5419256687164309;10,800000190734863;35,475791931152344;;92,93244171142578;
2020-07-13;Open;;1,4800000190734863;18,75;12,130000114440918;1,6292043950854214;11,699999809265137;35,54092371423319;;94,67229242141129;
2020-07-14;Close;;1,5800000429153442;18,975000381469727;11,56999969482422;1,6389020681381226;10,710000038146973;36,62858581542969;;94,47032165527344;
2020-07-14;Open;;1,5399999618530271;18,0;11,31999969482422;1,5807161377520371;10,800000190734863;35,72980648147028;;92,31192546978036;
2020-07-15;Close;;1,5199999809265137;20,100000381469727;13,4399995803833;1,5613210201263428;11,119999885559082;37,553409576416016;;95,12003326416016;
2020-07-15;Open;;1,590000033378601;19,200000762939453;12,449999809265137;1,5904139303858833;10,890000343322754;37,34499681135568;;96,35131273104464;
2020-07-16;Close;;1,7000000476837158;20,850000381469727;12,449999809265137;1,6485997438430786;10,664999961853027;37,5403938293457;;93,94956970214844;
2020-07-16;Open;;1,5199999809265137;20,399999618530277;12,800000190734863;1,6389021078114674;10,979999542236328;37,286392107745804;;93,98850434264295;
2020-07-17;Close;;1,7100000381469729;20,549999237060547;11,90999984741211;1,6873903274536133;11,239999771118164;37,83998489379883;;93,75975799560548;
2020-07-17;Open;;1,7599999904632568;20,549999237060547;12,479999542236328;1,6292043942974836;10,649999618530272;37,449209035002575;;94,40216835638182;
2020-07-20;Close;;1,3799999952316284;20,549999237060547;11,470000267028809;1,658297419548035;12,015000343322754;37,45572662353516;;95,7356414794922;
2020-07-20;Open;;1,7000000476837158;20,399999618530277;11,93000030517578;1,658297419548035;11,220000267028809;37,63157540277314;;93,84735994272708;
2020-07-21;Close;;1,309999942779541;21,0;11,470000267028809;1,6970881223678589;13,925000190734863;37,709720611572266;;94,41434478759766;
2020-07-21;Open;;1,340000033378601;21,299999237060547;11,56999969482422;1,6970881223678589;13,010000228881836;37,86603019142497;;96,52893470179352;
2020-07-22;Close;;1,2899999618530271;21,75;11,359999656677246;1,774669170379639;14,390000343322754;37,84650421142578;;94,6795883178711;
2020-07-22;Open;;1,2899999618530271;21,0;11,380000114440918;1,7552737822467666;13,93000030517578;37,468753170691656;;94,11504710524962;
2020-07-23;Close;;1,25;22,200000762939453;11,770000457763672;1,7649716138839722;14,229999542236328;38,09397888183594;;90,3701171875;
2020-07-23;Open;;1,2000000476837158;22,5;11,270000457763672;1,842552707501983;14,43000030517578;38,00280109639369;;94,4119242394898;
2020-07-24;Close;;1,159999966621399;22,200000762939453;11,390000343322754;1,7552738189697266;13,619999885559082;37,5403938293457;;90,14623260498048;
2020-07-24;Open;;1,2400000095367432;22,200000762939453;11,670000076293944;1,8328550263095005;13,949999809265137;38,09398990517389;;88,56212064394785;
2020-07-27;Close;;1,1399999856948853;22,950000762939453;11,390000343322754;1,7843668460845947;13,970000267028809;37,722747802734375;;92,28272247314452;
2020-07-27;Open;;1,1699999570846558;22,649999618530277;11,479999542236328;1,8231573919978643;13,770000457763672;37,58597366457224;;91,212045787962;
2020-07-28;Close;;1,1200000047683716;20,100000381469727;11,770000457763672;1,774669170379639;13,239999771118164;37,14961624145508;;90,76675415039062;
2020-07-28;Open;;1,1100000143051147;22,950000762939453;11,369999885559082;1,8425526242273895;13,920000076293944;37,47526028676021;;91,85203051648676;
2020-07-29;Close;;1,0700000524520874;19,799999237060547;11,399999618530272;1,813459873199463;13,529999732971191;38,49127960205078;;92,50659942626952;
2020-07-29;Open;;1,1399999856948853;20,399999618530277;11,800000190734863;1,7164833865182976;13,289999961853027;37,33849483255798;;91,2509849817971;
2020-07-30;Close;;1,0499999523162842;19,200000762939453;11,18000030517578;1,7940646409988403;13,869999885559082;37,93116760253906;;93,62594604492188;
2020-07-30;Open;;1,0199999809265137;19,5;11,220000267028809;1,8328551903377488;13,25;37,774857999508605;;91,67682263526056;
2020-07-31;Close;;1,059999942779541;18,75;11,119999885559082;1,7940646409988403;14,210000038146973;38,588966369628906;;103,42750549316406;
2020-07-31;Open;;1,059999942779541;19,200000762939453;11,15999984741211;1,8231575530030213;14,06999969482422;37,55992731612833;;100,14247044684524;
2020-08-03;Close;;1,3700000047683716;19,350000381469727;11,079999923706056;1,8231574296951292;16,059999465942383;39,28584671020508;;106,03363037109376;
2020-08-03;Open;;1,1200000047683716;18,899999618530277;11,06999969482422;1,7940645196586256;14,40999984741211;38,73225072334876;;105,3157864148102;
2020-08-04;Close;;1,2699999809265137;19,799999237060547;11,470000267028809;1,74557626247406;16,360000610351562;38,87553787231445;;106,74173736572266;
2020-08-04;Open;;1,3899999856948853;19,350000381469727;11,210000038146973;1,74557626247406;15,960000038146973;39,15559678528735;;106,22343065918278;
2020-08-05;Close;;1,2999999523162842;22,649999618530277;12,5600004196167;1,8231574296951292;16,110000610351562;39,06441879272461;;107,1286392211914;
2020-08-05;Open;;1,2400000095367432;27,0;11,84000015258789;1,7649716096221215;16,479999542236328;39,0969828322152;;106,4619011739729;
